iso3,sex,lor_15to29,lor_30to49,srb_group
LSO,female,-0.4052867588392475,0.16902103935641297,nosex12m_id
LSO,female,0.028310076020231157,-0.38930640718889264,sexcohab_id
LSO,female,0.17763843462320728,0.20643882102185684,sexnonreg_id
LSO,female,NA,NA,sexpaid12m_id
LSO,male,-0.2442108684434556,-0.14938468366893504,nosex12m_id
LSO,male,0.21131582296098722,-0.26054963475617754,sexcohab_id
LSO,male,-0.09115283927247383,0.2647153746617326,sexnonreg_id
LSO,male,NA,NA,sexpaid12m_id
